,weight,w/f,sm,ir,hits,inch_height,bov,skill,agility,power,mentality,defending,goalkeeping,total_stats
8194,176,2,1,1,46.0,75,76,2.9718278662008415,34.0,225,108,1.298435801589627,1.7772383809761363,1130
8195,183,1,1,1,4.0,74,62,3.138288992714996,52.0,211,146,1.2684529660545276,1.7434490377145977,1110
8196,187,3,1,2,7.0,75,77,3.11373725847777,37.0,189,108,1.260266326229238,1.782180297633095,1114
8197,165,3,1,1,11.0,76,59,3.0714786556407327,32.0,197,88,1.3247380861805318,1.7363795556717014,993
8198,201,3,1,2,6.0,75,70,3.088590619387661,47.0,233,119,1.3184623205053285,1.764342099246386,1153
8199,170,2,1,1,69.0,74,62,2.882121417102006,48.0,214,80,1.142786806294772,1.7545323103616217,979
8200,172,2,1,1,3.0,73,63,2.8284271247461903,51.0,237,108,1.2839620094543296,1.7496471701967484,1086
8201,185,2,1,1,3.0,75,62,2.9813075013013317,34.0,201,130,1.3535647976324747,1.7434490377145977,1104
8202,194,3,1,1,6.0,74,71,2.9718278662008415,41.0,248,151,1.392612283633577,1.7711716166256994,1194
8203,185,2,1,1,3.0,74,50,2.942830956382712,26.0,180,83,1.260266326229238,1.7136314427104262,832
8204,190,4,1,2,36.0,75,77,3.1301691601465746,35.0,231,130,1.2763452613426045,1.782180297633095,1203
8205,176,2,1,1,3.0,77,59,2.892507608519078,36.0,177,88,1.2763452613426045,1.73394680849809,928
8206,183,3,1,1,14.0,77,71,3.1701538797227005,54.0,220,109,1.2337220363428747,1.7623306769684906,1141
8207,183,3,1,1,11.0,76,64,2.8502698827717983,30.0,178,72,1.1811431408094568,1.750746792271643,902
8208,165,3,1,1,9.0,74,67,2.923012785691765,38.0,198,97,1.2684529660545276,1.756652641219987,987
8209,163,2,1,2,13.0,72,75,3.2237097954706257,58.0,233,152,1.3535647976324747,1.7767806182797934,1288
8210,192,3,1,1,34.0,75,73,3.1779718278112656,59.0,233,130,1.3481114856713152,1.7716474017483186,1214
8211,185,3,1,1,10.0,73,69,3.0714786556407327,46.0,206,84,1.2763452613426045,1.7608037742463332,1050
8212,172,2,1,1,4.0,74,59,2.882121417102006,38.0,180,90,1.2763452613426045,1.7417128123332075,926
8213,165,1,1,1,3.0,74,49,2.861005552576305,27.0,175,83,1.224127540701542,1.7057169928720943,815
8214,194,2,1,1,7.0,74,73,3.138288992714996,55.0,215,112,1.3691038556058743,1.7721216343958586,1187
8215,172,3,1,2,5.0,73,73,3.0,38.0,206,141,1.3247380861805318,1.7721216343958586,1110
8216,194,3,1,3,6.0,75,70,3.1779718278112656,38.0,238,154,1.3308317646057786,1.7702153506265932,1221
8217,181,3,1,1,13.0,78,63,3.027400104035091,48.0,221,79,1.3119942346184028,1.747982276959401,1075
8218,198,3,1,2,4.0,76,68,3.309750919646873,36.0,214,126,1.3640546328884455,1.764342099246386,1175
8219,194,3,1,1,3.0,78,58,3.0970410146824725,38.0,169,109,1.2684529660545276,1.735775060181448,927
8220,198,2,1,4,13.0,77,79,3.1543421455299043,46.0,177,129,1.2839620094543296,1.785670861822471,1161
8221,165,3,1,1,18.0,74,71,3.2010858729436795,30.0,212,86,1.4096066464289525,1.764342099246386,1146
8222,170,2,1,2,22.0,76,72,3.238531840464366,60.0,236,116,1.396999671219974,1.7677968373611699,1250
8223,179,2,1,1,6.0,73,64,3.088590619387661,45.0,198,119,1.3425100134968837,1.7501980023354358,1074
8224,170,3,1,1,28.0,74,70,3.080070288241023,55.0,221,112,1.2913203187398075,1.7658327194759658,1148
8225,172,3,1,1,5.0,75,70,3.027400104035091,36.0,188,78,1.1690321758870559,1.7772383809761363,995
8226,181,2,1,1,4.0,75,67,2.932972087668518,34.0,179,94,1.3308317646057786,1.7539974277210848,1002
8227,185,2,1,4,27.0,73,79,3.2237097954706257,60.0,246,147,1.3535647976324747,1.7795057018724765,1300
8228,172,3,1,1,3.0,76,66,2.8173132472612576,42.0,202,109,1.3119942346184028,1.7571779883089642,1000
8229,187,3,1,1,84.0,74,82,3.23114631499574,68.0,241,157,1.3740303948169557,1.7915822138436945,1374
8230,185,3,1,2,7.0,73,72,3.1857325005549697,45.0,213,158,1.2839620094543296,1.7721216343958586,1223
8231,170,3,1,1,4.0,75,66,3.0540758099773515,32.0,177,117,1.3247380861805318,1.7550652600445356,1020
8232,198,1,1,2,5.0,75,74,2.942830956382712,28.0,209,108,1.3425100134968837,1.7697348503687684,1058
8233,203,4,1,2,34.0,78,72,3.208680436096278,30.0,224,142,1.2913203187398075,1.7702153506265932,1150
8234,203,2,1,4,154.0,76,82,3.3234561855374687,55.0,243,150,1.2684529660545276,1.788657030179481,1292
8235,174,2,1,1,9.0,73,60,2.9718278662008415,30.0,197,122,1.4803421887365897,1.744023310306184,1023
8236,187,3,1,1,6.0,75,68,3.0540758099773515,51.0,229,112,1.298435801589627,1.7582230880035041,1124
8237,163,3,1,2,8.0,72,74,3.3234561855374687,65.0,238,162,1.3247380861805318,1.774003228478944,1283
8238,176,3,1,1,6.0,75,51,2.8173132472612576,33.0,177,89,1.1926601162848087,1.7086424843059957,861
8239,192,3,1,1,20.0,76,61,2.861005552576305,38.0,217,99,1.2684529660545276,1.7417128123332075,966
8240,185,3,1,1,3.0,74,69,3.062814313608786,62.0,249,116,1.4012920835590674,1.764342099246386,1257
8241,179,3,1,1,3.0,73,53,2.794682392671241,35.0,172,91,1.2763452613426045,1.7164108008381669,847
8242,214,3,1,1,5.0,78,62,3.009216698434564,35.0,166,78,1.214109997913178,1.744023310306184,876
8243,161,3,1,1,37.0,73,78,3.2747221706220526,60.0,249,130,1.3835365735581087,1.7848061328903184,1349
8244,176,2,1,1,3.0,74,69,3.138288992714996,44.0,210,87,1.3247380861805318,1.7628361293939192,1067
8245,176,3,1,1,20.0,74,59,2.861005552576305,34.0,179,104,1.2036341000246709,1.7457329447065377,895
8246,165,2,1,1,3.0,72,60,2.8502698827717983,15.0,186,77,1.214109997913178,1.7375812749434183,864
8247,176,1,1,1,3.0,72,64,3.088590619387661,31.0,201,133,1.3640546328884455,1.7539974277210848,1122
8248,165,2,1,1,4.0,73,60,2.9622566376652992,51.0,181,93,1.2763452613426045,1.7393659450381507,1014
8249,181,1,1,1,14.0,75,64,3.0970410146824725,39.0,201,100,1.2913203187398075,1.7468618712420882,1078
8250,190,2,1,1,4.0,77,67,3.0714786556407327,39.0,218,107,1.3740303948169557,1.7550652600445356,1112
8251,190,3,1,1,6.0,75,64,2.8502698827717983,30.0,190,87,1.251764630741022,1.7468618712420882,911
8252,190,3,1,1,7.0,74,48,3.088590619387661,19.0,137,129,1.2839620094543296,1.698923917545755,852
8253,165,3,1,1,3.0,75,57,2.9129506302439405,23.0,168,104,1.251764630741022,1.7289598092914389,880
8254,183,4,1,1,19.0,76,70,3.3166247903554,50.0,241,152,1.3740303948169557,1.7668180826574755,1273
8255,181,3,1,1,7.0,74,69,3.295873251689181,67.0,247,120,1.3247380861805318,1.764342099246386,1267
8256,163,3,1,1,4.0,72,67,3.1622776601683795,62.0,246,118,1.260266326229238,1.7592608106203929,1183
8257,185,3,1,2,4.0,74,73,3.009216698434564,36.0,220,134,1.251764630741022,1.7697348503687684,1095
8258,176,2,1,1,7.0,74,66,3.080070288241023,36.0,182,121,1.298435801589627,1.7545323103616217,1068
8259,203,2,1,1,4.0,75,69,3.216221452697031,51.0,199,141,1.3588769911382217,1.7668180826574755,1181
8260,201,2,1,1,6.0,74,65,3.080070288241023,36.0,217,144,1.3691038556058743,1.7523810495773449,1153
8261,181,2,1,1,7.0,74,64,3.018349479292333,32.0,163,115,1.3640546328884455,1.7496471701967484,999
8262,192,3,1,1,4.0,76,68,3.0452616464756694,61.0,234,104,1.3119942346184028,1.7587428653389103,1125
8263,176,2,1,1,4.0,74,57,2.9525917237371897,34.0,218,111,1.2337220363428747,1.7264029897812705,1026
8264,212,2,1,1,21.0,76,66,3.0,30.0,199,91,1.3535647976324747,1.7501980023354358,952
8265,187,2,1,1,14.0,75,66,3.0970410146824725,37.0,216,154,1.2839620094543296,1.75612541261431,1116
8266,157,3,1,1,7.0,73,67,3.2747221706220526,41.0,225,107,1.436201191916192,1.756652641219987,1184
8267,150,2,1,1,5.0,69,55,2.806066263296683,24.0,191,81,1.242924991852436,1.7251081588580128,861
8268,176,2,1,1,105.0,75,83,3.3569968229929326,47.0,253,140,1.3535647976324747,1.7936355706493905,1346
8269,183,3,1,2,5.0,76,71,3.11373725847777,57.0,215,143,1.3691038556058743,1.7638418294048588,1182
8270,187,3,1,1,5.0,73,63,3.062814313608786,38.0,202,117,1.3881259789913998,1.7451652480377626,1095
8271,185,2,1,1,3.0,75,57,2.9718278662008415,34.0,175,99,1.2763452613426045,1.727686815324715,899
8272,183,3,1,2,38.0,73,75,3.3369939654815144,39.0,243,119,1.2839620094543296,1.7758607260199126,1235
8273,187,3,1,1,15.0,74,64,2.990697562442441,24.0,199,78,1.3247380861805318,1.7496471701967484,944
8274,183,3,1,2,6.0,74,71,3.0970410146824725,60.0,239,137,1.2684529660545276,1.7638418294048588,1226
8275,157,2,1,1,7.0,72,52,2.9718278662008415,24.0,187,81,1.2684529660545276,1.7198151588094999,859
8276,165,3,1,1,12.0,71,73,3.0970410146824725,44.0,223,119,1.3481114856713152,1.7721216343958586,1162
8277,179,3,1,1,5.0,74,54,2.9027831081870996,28.0,172,88,1.142786806294772,1.7191403569389776,824
8278,172,2,1,1,3.0,74,59,3.062814313608786,31.0,200,89,1.2763452613426045,1.735168116281128,966
8279,201,3,1,3,80.0,77,75,3.2237097954706257,50.0,226,147,1.3247380861805318,1.774003228478944,1245
8280,161,2,1,1,3.0,74,67,3.11373725847777,34.0,211,93,1.3691038556058743,1.75612541261431,1103
8281,161,3,1,1,4.0,71,68,3.1054227990714813,45.0,218,102,1.392612283633577,1.7618234745829842,1155
8282,168,2,1,1,11.0,74,72,2.9525917237371897,50.0,237,157,1.3588769911382217,1.7702153506265932,1188
8283,165,3,1,1,4.0,73,61,3.2237097954706257,30.0,214,130,1.2763452613426045,1.734558705334726,1115
8284,194,1,1,1,6.0,77,69,3.11373725847777,36.0,216,106,1.251764630741022,1.7529218107091815,1059
8285,170,2,1,1,4.0,75,60,2.7596690210718946,39.0,164,88,1.224127540701542,1.7417128123332075,863
8286,174,2,1,1,17.0,74,68,3.1219856413521447,38.0,198,117,1.3053227409632366,1.7592608106203929,1067
8287,168,2,1,1,175.0,73,70,3.088590619387661,43.0,225,112,1.3425100134968837,1.768769066221245,1154
8288,179,1,1,1,3.0,72,61,3.6526242708669523,47.0,220,172,1.3535647976324747,1.7387734191348363,1324
8289,187,1,1,1,3.0,76,55,2.990697562442441,31.0,178,84,1.260266326229238,1.7289598092914389,887
8290,174,3,1,1,148.0,74,80,3.350368958834508,65.0,233,133,1.4289675858306226,1.7873848498299765,1330
8291,172,3,1,1,12.0,73,72,2.8394115144336776,38.0,208,95,1.224127540701542,1.7692527588711147,1057
8292,198,3,1,1,4.0,76,70,3.0970410146824725,44.0,223,128,1.298435801589627,1.7638418294048588,1126
8293,183,2,1,1,77.0,75,72,3.1054227990714813,38.0,190,129,1.3691038556058743,1.7692527588711147,1143
8294,183,3,1,1,18.0,74,74,3.309750919646873,55.0,256,159,1.4252465486463906,1.7767806182797934,1374
8295,185,2,1,1,4.0,75,66,3.009216698434564,30.0,196,98,1.3881259789913998,1.7577014664284185,1052
8296,165,2,1,1,5.0,74,55,2.8173132472612576,30.0,152,66,1.224127540701542,1.7264029897812705,815
8297,163,3,1,1,3.0,73,57,3.027400104035091,34.0,165,88,1.3308317646057786,1.7320960110184258,948
8298,172,3,1,3,28.0,73,80,3.088590619387661,53.0,241,121,1.3308317646057786,1.7873848498299765,1243
8299,165,2,1,1,3.0,75,58,3.018349479292333,22.0,157,85,1.2763452613426045,1.736981621182782,870
8300,150,3,1,1,3.0,71,57,3.0540758099773515,48.0,200,121,1.2839620094543296,1.727686815324715,1054
8301,190,3,1,1,3.0,75,61,3.009216698434564,23.0,177,114,1.2913203187398075,1.742872541341305,923
8302,159,3,1,1,3.0,74,55,2.9027831081870996,56.0,200,83,1.2763452613426045,1.7270462672679818,963
8303,183,3,1,1,5.0,74,65,3.088590619387661,34.0,226,97,1.3308317646057786,1.7490942815684707,1116
8304,174,2,1,1,8.0,74,74,3.208680436096278,57.0,251,139,1.3053227409632366,1.7758607260199126,1252
8305,176,2,1,1,10.0,74,75,3.1301691601465746,46.0,231,132,1.3425100134968837,1.7758607260199126,1237
8306,165,3,1,1,8.0,75,62,3.088590619387661,32.0,190,110,1.3535647976324747,1.7451652480377626,1042
8307,172,3,1,1,3.0,74,64,2.8173132472612576,36.0,194,92,1.2337220363428747,1.7518383019634336,940
8308,165,4,1,1,6.0,72,67,3.088590619387661,48.0,205,116,1.3740303948169557,1.7523810495773449,1097
8309,179,3,1,1,24.0,76,73,2.9525917237371897,32.0,229,102,1.3640546328884455,1.7702153506265932,1088
8310,172,2,1,1,3.0,74,65,2.783157683713741,39.0,177,72,1.1811431408094568,1.7550652600445356,918
8311,170,3,1,1,56.0,77,74,3.330245712617827,40.0,231,140,1.3640546328884455,1.7763214028524072,1252
8312,176,3,1,1,6.0,70,68,3.833658625477635,40.0,239,119,1.3247380861805318,1.7608037742463332,1303
8313,163,3,1,1,5.0,72,71,3.4879112747597865,44.0,225,183,1.392612283633577,1.7706942694674428,1324
8314,181,2,1,1,3.0,74,72,3.080070288241023,34.0,221,143,1.3640546328884455,1.7744698392058145,1189
8315,172,3,1,1,4.0,73,58,3.330245712617827,69.0,236,156,1.3640546328884455,1.7289598092914389,1234
8316,185,2,1,1,6.0,75,73,3.2531531233955717,33.0,253,135,1.3740303948169557,1.7721216343958586,1229
8317,190,2,1,1,3.0,74,73,2.9027831081870996,41.0,168,83,1.3640546328884455,1.7744698392058145,975
8318,181,4,1,2,38.0,74,74,3.1219856413521447,57.0,259,170,1.3788396218579066,1.7744698392058145,1321
8319,190,3,1,1,7.0,74,67,3.260390438695134,34.0,233,147,1.3740303948169557,1.7577014664284185,1218
8320,185,3,1,2,13.0,72,75,3.080070288241023,61.0,219,110,1.3588769911382217,1.7763214028524072,1192
8321,181,2,1,1,3.0,73,59,2.8502698827717983,37.0,180,90,1.298435801589627,1.7387734191348363,914
8322,176,3,1,1,7.0,73,70,3.1301691601465746,49.0,199,117,1.298435801589627,1.7663262323508007,1116
8323,187,3,1,1,6.0,78,72,3.138288992714996,63.0,247,154,1.3481114856713152,1.7711716166256994,1266
8324,179,3,1,1,15.0,77,65,3.1701538797227005,35.0,209,113,1.3184623205053285,1.7518383019634336,1094
8325,181,3,1,1,5.0,71,61,2.923012785691765,34.0,172,104,1.3053227409632366,1.742872541341305,939
8326,194,2,1,1,3.0,75,71,3.309750919646873,44.0,259,146,1.3425100134968837,1.7668180826574755,1285
8327,183,2,1,1,3.0,76,56,2.806066263296683,29.0,147,84,1.224127540701542,1.7302221415008947,812
8328,220,3,1,1,5.0,75,69,3.0,37.0,221,139,1.3119942346184028,1.7668180826574755,1138
8329,190,3,1,1,90.0,77,74,3.018349479292333,43.0,220,110,1.3119942346184028,1.7744698392058145,1169
8330,176,1,1,1,7.0,76,53,2.8716217110259006,30.0,170,99,1.1811431408094568,1.7211558333905461,853
8331,190,3,1,1,7.0,76,72,3.0540758099773515,48.0,235,120,1.2913203187398075,1.768769066221245,1160
8332,165,3,1,1,3.0,72,63,2.8716217110259006,36.0,191,107,1.3184623205053285,1.7496471701967484,962
8333,187,2,1,1,82.0,75,79,2.942830956382712,32.0,193,101,1.2337220363428747,1.785670861822471,1042
8334,216,3,1,1,3.0,75,65,3.036370276710811,35.0,187,106,1.1562690064065475,1.7523810495773449,998
8335,203,2,1,1,3.0,77,63,3.11373725847777,23.0,210,110,1.3481114856713152,1.7485393220168293,1048
8336,192,3,1,1,9.0,76,65,3.1219856413521447,47.0,227,118,1.3640546328884455,1.7545323103616217,1148
8337,172,2,1,1,5.0,78,65,3.208680436096278,32.0,236,95,1.3535647976324747,1.7534605989414096,1101
8338,176,2,1,1,5.0,73,65,2.942830956382712,41.0,163,106,1.260266326229238,1.750746792271643,924
8339,165,3,1,1,4.0,71,59,2.8502698827717983,23.0,184,88,1.214109997913178,1.735168116281128,910
8340,165,2,1,1,8.0,73,51,3.062814313608786,34.0,211,101,1.2684529660545276,1.7164108008381669,994
8341,185,2,1,1,5.0,72,73,3.0970410146824725,32.0,206,112,1.3588769911382217,1.7706942694674428,1151
8342,194,2,1,1,6.0,75,61,3.036370276710811,36.0,219,99,1.3640546328884455,1.742872541341305,1031
8343,165,3,1,1,15.0,72,72,3.2531531233955717,61.0,236,137,1.3184623205053285,1.7702153506265932,1275
8344,181,3,1,1,3.0,75,63,2.861005552576305,30.0,172,78,1.2684529660545276,1.7462984806557587,907
8345,174,2,1,1,4.0,74,75,3.088590619387661,48.0,237,135,1.298435801589627,1.7786030382976357,1216
8346,176,3,1,1,9.0,73,70,2.942830956382712,39.0,187,117,1.3481114856713152,1.7648406636424683,1076
8347,172,3,1,2,43.0,74,80,3.11373725847777,36.0,219,118,1.3053227409632366,1.788657030179481,1151
8348,168,3,1,1,4.0,72,60,2.8502698827717983,36.0,187,88,1.2839620094543296,1.739956130141644,913
8349,181,3,1,1,14.0,77,63,3.009216698434564,32.0,190,97,1.2684529660545276,1.750746792271643,961
8350,172,3,1,1,7.0,73,70,3.080070288241023,32.0,169,152,1.4012920835590674,1.763339843145894,1146
8351,185,3,1,1,3.0,76,66,3.1779718278112656,30.0,197,99,1.3308317646057786,1.7571779883089642,1059
8352,203,3,1,2,9.0,75,76,2.9622566376652992,56.0,259,150,1.2337220363428747,1.78173796338328,1220
8353,192,2,1,1,4.0,73,59,2.8716217110259006,25.0,200,78,1.3247380861805318,1.734558705334726,913
8354,176,2,1,1,9.0,76,68,3.1622776601683795,36.0,219,141,1.3481114856713152,1.7608037742463332,1188
8355,185,2,1,1,3.0,77,63,3.1622776601683795,55.0,210,128,1.3247380861805318,1.7512935541477714,1126
8356,187,3,1,1,3.0,75,61,3.216221452697031,42.0,202,145,1.3740303948169557,1.7434490377145977,1134
8357,176,3,1,1,3.0,74,62,3.260390438695134,37.0,169,103,1.4465648595477707,1.744023310306184,1091
8358,170,2,1,1,3.0,74,60,2.932972087668518,28.0,160,80,1.242924991852436,1.742293805000424,895
8359,183,2,1,1,5.0,74,70,3.1543421455299043,41.0,216,141,1.396999671219974,1.763339843145894,1198
8360,154,2,1,1,4.0,75,60,3.0714786556407327,48.0,179,122,1.260266326229238,1.7363795556717014,1021
8361,176,3,1,2,4.0,74,73,3.018349479292333,31.0,214,120,1.392612283633577,1.7706942694674428,1096
8362,170,2,1,1,21.0,75,52,2.892507608519078,33.0,156,77,1.224127540701542,1.7211558333905461,810
8363,185,1,1,1,6.0,74,71,3.1301691601465746,33.0,229,131,1.3691038556058743,1.7668180826574755,1191
8364,148,2,1,1,6.0,73,53,2.9027831081870996,35.0,166,102,1.2684529660545276,1.7170977932016505,860
8365,174,3,1,1,4.0,73,72,3.1054227990714813,44.0,235,125,1.3835365735581087,1.7716474017483186,1233
8366,165,4,1,1,3.0,73,59,3.330245712617827,32.0,195,119,1.2913203187398075,1.742293805000424,1063
8367,183,2,1,1,3.0,72,52,2.794682392671241,35.0,208,94,1.1811431408094568,1.7204869760912846,923
8368,176,3,1,1,6.0,74,65,3.027400104035091,28.0,203,100,1.3184623205053285,1.7582230880035041,990
8369,172,3,1,3,57.0,73,79,3.088590619387661,65.0,232,122,1.3247380861805318,1.783060911092484,1242
8370,174,2,1,2,32.0,76,78,3.2675798769167543,50.0,214,123,1.260266326229238,1.7808492007114172,1216
8371,196,3,1,1,3.0,75,66,2.9129506302439405,34.0,165,99,1.251764630741022,1.763339843145894,915
8372,181,3,1,1,18.0,75,72,3.138288992714996,33.0,222,131,1.3053227409632366,1.768283762416163,1163
8373,176,3,1,1,4.0,74,72,3.216221452697031,47.0,225,126,1.3588769911382217,1.768283762416163,1189
8374,168,2,1,1,4.0,73,62,2.771488002476036,30.0,158,64,1.2337220363428747,1.735168116281128,823
8375,194,3,1,1,4.0,75,69,3.19343686757474,48.0,220,117,1.3367528183009176,1.763339843145894,1156
8376,194,1,1,1,5.0,76,64,2.892507608519078,35.0,219,128,1.392612283633577,1.7529218107091815,1112
8377,179,4,1,1,27.0,72,64,2.9027831081870996,34.0,182,108,1.3184623205053285,1.7512935541477714,982
8378,198,2,1,1,11.0,77,61,2.861005552576305,27.0,174,89,1.1811431408094568,1.7405439917057965,879
8379,168,2,1,1,14.0,74,77,3.1622776601683795,57.0,245,127,1.3425100134968837,1.78173796338328,1281
8380,196,3,1,3,17.0,77,76,2.9718278662008415,48.0,241,137,1.3247380861805318,1.7772383809761363,1200
8381,170,2,1,1,7.0,72,72,3.0714786556407327,40.0,198,136,1.3184623205053285,1.7702153506265932,1112
8382,190,3,1,1,10.0,74,72,3.2531531233955717,35.0,237,142,1.2839620094543296,1.7706942694674428,1236
8383,181,3,1,1,16.0,74,78,3.2237097954706257,60.0,253,137,1.3691038556058743,1.7808492007114172,1330
8384,150,2,1,1,8.0,73,66,3.1779718278112656,39.0,220,123,1.3788396218579066,1.756652641219987,1170
8385,161,3,1,1,3.0,69,63,3.1543421455299043,43.0,226,89,1.2913203187398075,1.7485393220168293,1103
8386,185,2,1,1,3.0,76,62,2.932972087668518,35.0,164,79,1.214109997913178,1.7445953751314742,885
8387,187,2,1,1,11.0,72,67,2.9525917237371897,22.0,193,78,1.251764630741022,1.7582230880035041,949
8388,172,3,1,1,5.0,72,49,2.9027831081870996,36.0,177,73,1.2036341000246709,1.7079163219967186,832
8389,176,3,1,1,4.0,74,62,3.088590619387661,29.0,190,98,1.242924991852436,1.742872541341305,968
8390,161,2,1,1,3.0,74,61,3.0,35.0,194,110,1.251764630741022,1.739956130141644,1017
8391,170,2,1,1,11.0,70,64,2.9622566376652992,24.0,189,91,1.242924991852436,1.7512935541477714,935
8392,198,3,1,1,5.0,74,52,2.8716217110259006,38.0,154,78,1.224127540701542,1.7150274529696439,804
8393,174,2,1,1,24.0,76,75,3.2237097954706257,48.0,241,84,1.3119942346184028,1.7753985790322422,1185
8394,172,2,1,1,6.0,73,75,2.932972087668518,61.0,227,118,1.3308317646057786,1.7763214028524072,1189
8395,176,2,1,1,4.0,74,67,3.027400104035091,48.0,207,101,1.3367528183009176,1.7571779883089642,1101
8396,176,3,1,1,3.0,74,59,3.080070288241023,40.0,196,116,1.2913203187398075,1.7405439917057965,1063
8397,170,3,1,1,5.0,75,62,3.138288992714996,42.0,195,111,1.3740303948169557,1.742872541341305,1055
8398,165,2,1,1,13.0,74,60,3.7930850992217615,40.0,228,140,1.3425100134968837,1.739956130141644,1274
8399,168,3,1,1,3.0,72,53,2.861005552576305,49.0,202,87,1.2913203187398075,1.7191403569389776,967
8400,161,3,1,1,8.0,75,68,3.062814313608786,30.0,208,132,1.4054932385256123,1.7613145108432642,1143
8401,179,3,1,1,5.0,72,66,3.1543421455299043,32.0,224,150,1.3740303948169557,1.7545323103616217,1171
8402,190,3,1,1,4.0,76,71,2.861005552576305,38.0,191,136,1.2684529660545276,1.7653375334627872,1044
8403,198,2,1,1,6.0,79,69,2.892507608519078,28.0,181,105,1.2913203187398075,1.7592608106203929,961
8404,198,2,1,2,5.0,75,73,3.3166247903554,36.0,232,137,1.3788396218579066,1.7753985790322422,1214
8405,187,3,1,1,3.0,77,57,3.138288992714996,47.0,216,106,1.3740303948169557,1.7320960110184258,1079
8406,172,3,1,1,7.0,73,61,3.1543421455299043,26.0,187,106,1.3119942346184028,1.744023310306184,1011
8407,185,3,1,1,3.0,73,63,3.080070288241023,64.0,217,90,1.3691038556058743,1.7485393220168293,1112
8408,172,3,1,1,3.0,74,65,3.2010858729436795,45.0,239,105,1.3425100134968837,1.7534605989414096,1168
8409,154,3,1,1,10.0,73,57,2.9027831081870996,31.0,186,77,1.3119942346184028,1.7327154807183742,909
8410,187,2,1,1,24.0,75,60,2.892507608519078,64.0,230,138,1.251764630741022,1.7314739779080859,1092
8411,176,2,1,1,4.0,74,63,2.942830956382712,50.0,235,119,1.3640546328884455,1.7496471701967484,1131
8412,205,2,1,1,3.0,74,66,3.1779718278112656,47.0,251,156,1.3184623205053285,1.75612541261431,1190
8413,198,3,1,1,35.0,73,72,3.1622776601683795,46.0,236,141,1.3481114856713152,1.7716474017483186,1211
8414,157,3,1,1,5.0,72,69,3.238531840464366,42.0,221,119,1.4096066464289525,1.7618234745829842,1228
8415,161,2,1,1,5.0,72,55,2.7476962050544724,25.0,166,77,1.251764630741022,1.7264029897812705,836
8416,172,2,1,1,41.0,73,72,3.2010858729436795,59.0,237,130,1.3481114856713152,1.7663262323508007,1231
8417,174,2,1,1,542.0,74,68,3.1054227990714813,22.0,182,74,1.251764630741022,1.7592608106203929,911
8418,183,2,1,1,12.0,74,63,2.783157683713741,65.0,219,80,1.3247380861805318,1.7485393220168293,978
8419,179,4,1,1,9.0,72,70,3.062814313608786,62.0,240,147,1.3835365735581087,1.7663262323508007,1261
8420,165,2,1,1,6.0,73,56,3.1219856413521447,36.0,178,122,1.3588769911382217,1.7270462672679818,1049
8421,227,3,1,1,3.0,78,62,2.9525917237371897,18.0,187,91,1.251764630741022,1.7434490377145977,882
8422,181,2,1,1,5.0,75,65,2.892507608519078,38.0,205,106,1.3184623205053285,1.7518383019634336,1041
8423,196,2,1,1,3.0,76,66,3.4641016151377544,52.0,224,107,1.3119942346184028,1.7571779883089642,1203
8424,183,2,1,1,135.0,76,77,2.990697562442441,53.0,219,96,1.224127540701542,1.78173796338328,1183
8425,179,2,1,2,74.0,72,83,3.1301691601465746,67.0,265,141,1.3119942346184028,1.792407103985142,1385
8426,205,2,1,1,3.0,77,57,2.9813075013013317,32.0,207,115,1.4054932385256123,1.7327154807183742,1003
8427,152,2,1,1,3.0,72,55,3.1219856413521447,32.0,206,109,1.3425100134968837,1.7204869760912846,1058
8428,187,2,1,1,11.0,75,67,2.942830956382712,32.0,237,107,1.3367528183009176,1.7618234745829842,1114
8429,183,2,1,1,4.0,72,73,2.990697562442441,52.0,220,90,1.3425100134968837,1.7706942694674428,1139
8430,185,2,1,1,6.0,76,62,3.0,35.0,221,89,1.2684529660545276,1.7485393220168293,1001
8431,201,2,1,1,34.0,77,75,3.080070288241023,45.0,236,139,1.3184623205053285,1.7781495824971294,1170
8432,152,3,1,1,3.0,76,68,3.1463462836457885,35.0,224,96,1.392612283633577,1.7602912531789587,1178
8433,154,3,1,1,6.0,71,63,3.19343686757474,47.0,196,100,1.3788396218579066,1.7445953751314742,1096
8434,176,3,1,1,89.0,77,67,3.088590619387661,38.0,196,97,1.2763452613426045,1.7608037742463332,1054
8435,163,2,1,1,3.0,72,65,3.0714786556407327,45.0,188,128,1.3425100134968837,1.7501980023354358,1087
8436,172,3,1,1,5.0,76,58,3.402328159186034,52.0,213,147,1.4054932385256123,1.7333324067158664,1226
8437,183,4,1,1,94.0,75,80,3.1779718278112656,69.0,251,124,1.3588769911382217,1.7882342236619078,1276
8438,190,3,1,1,13.0,72,75,3.088590619387661,38.0,216,128,1.3247380861805318,1.7758607260199126,1173
8439,163,2,1,1,5.0,72,53,2.8394115144336776,31.0,181,77,1.2763452613426045,1.7211558333905461,868
8440,185,3,1,1,49.0,75,79,3.0714786556407327,40.0,238,105,1.3184623205053285,1.7834992057583694,1163
8441,198,3,1,1,4.0,75,65,3.1301691601465746,58.0,226,101,1.4054932385256123,1.7534605989414096,1120
8442,154,2,1,1,3.0,70,59,3.1622776601683795,56.0,214,122,1.4136356249281932,1.735168116281128,1102
8443,154,3,1,1,3.0,73,53,2.771488002476036,39.0,166,75,1.224127540701542,1.7198151588094999,821
